Shape,Carat,Clarity,Colour,Cut,Price,Date
PRINCESS,0.41,VS1,F,EX,"1,407.96",2023-09-07 08:47:48.484373
PRINCESS,0.5,SI1,H,VG,"1,406.93",2023-09-06 08:47:48.484373
PRINCESS,0.5,SI1,I,EX,"1,406.15",2023-09-05 08:47:48.484373
PRINCESS,0.5,SI2,G,VG,"1,405.34",2023-09-04 08:47:48.484373
PRINCESS,0.41,VS1,D,EX,"1,403.68",2023-09-03 08:47:48.484373
PRINCESS,0.51,SI2,F,EX,"1,403.31",2023-09-02 08:47:48.484373
PRINCESS,0.5,SI1,G,VG,"1,402.39",2023-09-01 08:47:48.484373
PRINCESS,0.52,SI2,E,EX,"1,401.42",2023-08-31 08:47:48.484373
PRINCESS,0.5,SI2,E,EX,"1,401.11",2023-08-30 08:47:48.484373
PRINCESS,0.41,VS1,G,EX,"1,400.94",2023-08-29 08:47:48.484373
PRINCESS,0.5,SI1,I,EX,"1,400.20",2023-08-28 08:47:48.484373
PRINCESS,0.48,SI1,F,EX,"1,399.98",2023-08-27 08:47:48.484373
PRINCESS,0.41,VVS2,G,EX,"1,399.57",2023-08-26 08:47:48.484373
PRINCESS,0.4,VS1,E,VG,"1,399.46",2023-08-25 08:47:48.484373
PRINCESS,0.81,SI2,J,EX,"1,954.96",2023-08-24 08:47:48.484373
PRINCESS,0.5,VS1,F,EX,"1,952.80",2023-08-23 08:47:48.484373
PRINCESS,0.8,VS1,L,VG,"1,952.46",2023-08-22 08:47:48.484373
PRINCESS,0.51,VVS2,E,EX,"1,950.75",2023-08-21 08:47:48.484373
PRINCESS,0.51,VVS2,D,EX,"1,950.70",2023-08-20 08:47:48.484373
PRINCESS,0.5,VVS2,G,EX,"1,948.74",2023-08-19 08:47:48.484373
PRINCESS,0.7,SI2,I,EX,"1,948.11",2023-08-18 08:47:48.484373
PRINCESS,0.5,VVS2,D,EX,"1,946.14",2023-08-17 08:47:48.484373
PRINCESS,0.51,VS1,G,EX,"1,942.06",2023-08-16 08:47:48.484373
PRINCESS,0.53,VVS2,G,EX,"1,941.39",2023-08-15 08:47:48.484373
PRINCESS,0.52,VVS1,G,EX,"1,940.92",2023-08-14 08:47:48.484373
PRINCESS,0.65,VS1,I,EX,"1,939.42",2023-08-13 08:47:48.484373
PRINCESS,0.5,VS1,E,EX,"1,939.41",2023-08-12 08:47:48.484373
PRINCESS,0.5,VS1,F,EX,"1,939.31",2023-08-11 08:47:48.484373
PRINCESS,0.51,VVS2,E,EX,"1,936.06",2023-08-10 08:47:48.484373
PRINCESS,0.6,VS1,I,EX,"1,935.25",2023-08-09 08:47:48.484373
PRINCESS,0.51,VS2,E,EX,"1,935.12",2023-08-08 08:47:48.484373
PRINCESS,0.53,VS2,F,EX,"1,934.17",2023-08-07 08:47:48.484373
PRINCESS,0.52,VVS2,G,EX,"1,932.68",2023-08-06 08:47:48.484373
PRINCESS,0.8,SI2,J,EX,"1,932.33",2023-08-05 08:47:48.484373
PRINCESS,0.65,VVS2,J,VG,"1,931.92",2023-08-04 08:47:48.484373
PRINCESS,0.51,VS1,E,EX,"1,931.69",2023-08-03 08:47:48.484373
PRINCESS,0.51,VVS2,E,EX,"1,930.98",2023-08-02 08:47:48.484373
PRINCESS,0.5,VS1,D,EX,"1,930.93",2023-08-01 08:47:48.484373
PRINCESS,0.71,SI2,J,EX,"1,929.39",2023-07-31 08:47:48.484373
PRINCESS,0.7,SI2,G,VG,"1,929.30",2023-07-30 08:47:48.484373
PRINCESS,0.56,VS1,H,EX,"1,929.08",2023-07-29 08:47:48.484373
PRINCESS,0.7,VS1,K,EX,"1,928.94",2023-07-28 08:47:48.484373
PRINCESS,0.51,VS1,E,EX,"1,925.69",2023-07-27 08:47:48.484373
PRINCESS,0.53,SI2,F,EX,"1,552.57",2023-07-26 08:47:48.484373
PRINCESS,0.5,SI1,E,EX,"1,552.30",2023-07-25 08:47:48.484373
PRINCESS,0.51,SI1,G,EX,"1,551.61",2023-07-24 08:47:48.484373
PRINCESS,0.53,SI1,H,EX,"1,549.88",2023-07-23 08:47:48.484373
PRINCESS,0.5,SI2,E,EX,"1,548.92",2023-07-22 08:47:48.484373
PRINCESS,0.53,SI1,I,EX,"1,548.18",2023-07-21 08:47:48.484373
PRINCESS,0.5,SI2,F,VG,"1,548.04",2023-07-20 08:47:48.484373
PRINCESS,0.51,VVS2,J,EX,"1,547.25",2023-07-19 08:47:48.484373
PRINCESS,0.5,VS1,H,EX,"1,545.90",2023-07-18 08:47:48.484373
PRINCESS,0.5,SI1,H,VG,"1,543.82",2023-07-17 08:47:48.484373
PRINCESS,0.51,SI1,I,EX,"1,542.95",2023-07-16 08:47:48.484373
PRINCESS,0.56,SI2,F,EX,"1,541.82",2023-07-15 08:47:48.484373
PRINCESS,0.51,SI1,F,EX,"1,541.31",2023-07-14 08:47:48.484373
PRINCESS,0.47,VS2,H,EX,"1,347.69",2023-07-13 08:47:48.484373
PRINCESS,0.51,SI1,G,EX,"1,347.60",2023-07-12 08:47:48.484373
PRINCESS,0.4,VS2,F,EX,"1,347.34",2023-07-11 08:47:48.484373
PRINCESS,0.42,VS2,F,EX,"1,346.68",2023-07-10 08:47:48.484373
PRINCESS,0.5,SI1,G,EX,"1,346.11",2023-07-09 08:47:48.484373
PRINCESS,0.52,SI2,E,EX,"1,345.72",2023-07-08 08:47:48.484373
PRINCESS,0.4,VS1,F,EX,"1,344.68",2023-07-07 08:47:48.484373
PRINCESS,0.4,VS2,D,VG,"1,344.58",2023-07-06 08:47:48.484373
PRINCESS,0.5,SI2,F,VG,"1,344.40",2023-07-05 08:47:48.484373
PRINCESS,0.4,VVS2,G,EX,"1,342.60",2023-07-04 08:47:48.484373
PRINCESS,0.75,SI2,L,EX,"1,340.49",2023-07-03 08:47:48.484373
PRINCESS,0.5,VS2,J,EX,"1,340.19",2023-07-02 08:47:48.484373
PRINCESS,0.4,VS1,F,VG,"1,338.58",2023-07-01 08:47:48.484373
PRINCESS,0.53,IF,K,EX,"1,271.45",2023-06-30 08:47:48.484373
PRINCESS,0.4,SI1,E,EX,"1,270.22",2023-06-29 08:47:48.484373
PRINCESS,0.46,VS1,H,VG,"1,267.80",2023-06-28 08:47:48.484373
PRINCESS,0.4,VS2,E,VG,"1,267.50",2023-06-27 08:47:48.484373
PRINCESS,0.4,VS2,F,EX,"1,266.84",2023-06-26 08:47:48.484373
PRINCESS,0.5,SI2,G,EX,"1,263.99",2023-06-25 08:47:48.484373
PRINCESS,0.5,SI1,J,EX,"1,263.39",2023-06-24 08:47:48.484373
PRINCESS,0.5,SI2,H,EX,"1,263.38",2023-06-23 08:47:48.484373
PRINCESS,0.4,VS2,E,VG,"1,262.89",2023-06-22 08:47:48.484373
PRINCESS,0.5,VS2,J,VG,"1,262.46",2023-06-21 08:47:48.484373
PRINCESS,0.62,SI2,J,EX,"1,261.23",2023-06-20 08:47:48.484373
PRINCESS,0.5,VS1,K,EX,"1,259.58",2023-06-19 08:47:48.484373
PRINCESS,0.4,VS1,H,EX,"1,256.73",2023-06-18 08:47:48.484373
PRINCESS,0.35,VVS1,D,EX,"1,256.62",2023-06-17 08:47:48.484373
PRINCESS,0.46,VS2,E,VG,"1,256.24",2023-06-16 08:47:48.484373
PRINCESS,0.3,VVS1,G,EX,900.85,2023-06-15 08:47:48.484373
PRINCESS,0.3,VS1,E,VG,900.28,2023-06-14 08:47:48.484373
PRINCESS,0.32,VS2,F,EX,899.37,2023-06-13 08:47:48.484373
PRINCESS,0.3,VS2,G,VG,899.27,2023-06-12 08:47:48.484373
PRINCESS,0.3,VS1,G,EX,898.76,2023-06-11 08:47:48.484373
PRINCESS,0.33,VVS2,G,EX,898.56,2023-06-10 08:47:48.484373
PRINCESS,0.31,VS2,H,EX,898.08,2023-06-09 08:47:48.484373
PRINCESS,0.3,VS2,G,VG,897.73,2023-06-08 08:47:48.484373
PRINCESS,0.37,VS2,G,EX,972.7,2023-06-07 08:47:48.484373
PRINCESS,0.3,VS1,D,EX,971.75,2023-06-06 08:47:48.484373
PRINCESS,0.3,VVS1,E,EX,970.77,2023-06-05 08:47:48.484373
PRINCESS,0.31,VVS1,E,EX,969.38,2023-06-04 08:47:48.484373
PRINCESS,0.3,VVS2,E,EX,967.69,2023-06-03 08:47:48.484373
PRINCESS,0.33,VVS1,G,EX,967.1,2023-06-02 08:47:48.484373
PRINCESS,0.5,SI1,K,EX,965.72,2023-06-01 08:47:48.484373
PRINCESS,0.5,VS2,L,VG,965.65,2023-05-31 08:47:48.484373
PRINCESS,0.32,VS1,G,EX,965.38,2023-05-30 08:47:48.484373
PRINCESS,0.35,VS2,E,VG,963.82,2023-05-29 08:47:48.484373
PRINCESS,0.35,VS1,G,VG,963.25,2023-05-28 08:47:48.484373
PRINCESS,0.3,VVS2,E,EX,961.61,2023-05-27 08:47:48.484373
PRINCESS,0.3,VS1,F,EX,960.66,2023-05-26 08:47:48.484373
PRINCESS,0.32,VS1,E,EX,960.48,2023-05-25 08:47:48.484373
PRINCESS,0.4,VS2,H,VG,"1,168.23",2023-05-24 08:47:48.484373
PRINCESS,0.47,SI2,G,EX,"1,167.35",2023-05-23 08:47:48.484373
PRINCESS,0.31,VVS1,D,EX,"1,164.21",2023-05-22 08:47:48.484373
PRINCESS,0.51,VS1,K,EX,"1,162.84",2023-05-21 08:47:48.484373
PRINCESS,0.4,SI1,F,EX,"1,160.79",2023-05-20 08:47:48.484373
PRINCESS,0.5,SI2,F,EX,"1,160.16",2023-05-19 08:47:48.484373
PRINCESS,0.4,VS2,I,EX,"1,159.37",2023-05-18 08:47:48.484373
PRINCESS,0.4,SI1,E,EX,"1,158.73",2023-05-17 08:47:48.484373
PRINCESS,0.5,SI2,H,GD,"1,158.58",2023-05-16 08:47:48.484373
PRINCESS,0.4,VS2,H,VG,"1,158.00",2023-05-15 08:47:48.484373
PRINCESS,0.52,VS1,K,EX,"1,156.79",2023-05-14 08:47:48.484373
PRINCESS,0.41,VS1,H,EX,"1,155.69",2023-05-13 08:47:48.484373
PRINCESS,0.4,SI1,G,EX,"1,155.32",2023-05-12 08:47:48.484373
PRINCESS,0.32,SI1,E,EX,945.34,2023-05-11 08:47:48.484373
PRINCESS,0.32,VS1,F,EX,944.85,2023-05-10 08:47:48.484373
PRINCESS,0.3,VVS1,G,VG,942.85,2023-05-09 08:47:48.484373
PRINCESS,0.31,VS2,E,EX,942.67,2023-05-08 08:47:48.484373
PRINCESS,0.31,VS1,E,EX,941.03,2023-05-07 08:47:48.484373
PRINCESS,0.3,VS1,F,EX,940.86,2023-05-06 08:47:48.484373
PRINCESS,0.3,VS2,D,EX,940.35,2023-05-05 08:47:48.484373
PRINCESS,0.3,VS1,G,EX,938.32,2023-05-04 08:47:48.484373
PRINCESS,0.3,VS2,E,EX,937.85,2023-05-03 08:47:48.484373
PRINCESS,0.31,VS2,E,EX,937.38,2023-05-02 08:47:48.484373
PRINCESS,0.32,VS2,E,EX,937.26,2023-05-01 08:47:48.484373
PRINCESS,0.34,VS2,H,EX,936.77,2023-04-30 08:47:48.484373
PRINCESS,0.31,VS2,E,EX,936.34,2023-04-29 08:47:48.484373
PRINCESS,0.31,VVS2,F,VG,935.25,2023-04-28 08:47:48.484373
PRINCESS,0.5,VS1,M,EX,933.68,2023-04-27 08:47:48.484373
PRINCESS,0.31,VS1,H,EX,853.01,2023-04-26 08:47:48.484373
PRINCESS,0.3,VS2,G,VG,852.13,2023-04-25 08:47:48.484373
PRINCESS,0.31,SI1,F,EX,850.93,2023-04-24 08:47:48.484373
PRINCESS,0.3,VS1,G,EX,849.11,2023-04-23 08:47:48.484373
PRINCESS,0.5,VS2,S-T,EX,845.48,2023-04-22 08:47:48.484373
PRINCESS,0.32,VS1,H,EX,845.32,2023-04-21 08:47:48.484373
PRINCESS,0.32,VS1,I,EX,844.75,2023-04-20 08:47:48.484373
PRINCESS,0.31,SI2,E,EX,844.68,2023-04-19 08:47:48.484373
PRINCESS,0.31,SI1,H,EX,838.87,2023-04-18 08:47:48.484373
PRINCESS,0.3,VS2,G,EX,838.43,2023-04-17 08:47:48.484373
PRINCESS,0.3,VS2,H,VG,837.95,2023-04-16 08:47:48.484373
PRINCESS,0.3,VS1,G,VG,837.48,2023-04-15 08:47:48.484373
PRINCESS,0.31,VVS2,I,EX,835.72,2023-04-14 08:47:48.484373
PRINCESS,0.52,VVS2,O-P,EX,834,2023-04-13 08:47:48.484373
PRINCESS,0.51,SI1,J,EX,"1,109.50",2023-04-12 08:47:48.484373
PRINCESS,0.51,VVS2,K,VG,"1,109.43",2023-04-11 08:47:48.484373
PRINCESS,0.5,VS2,K,EX,"1,108.64",2023-04-10 08:47:48.484373
PRINCESS,0.4,SI1,F,VG,"1,106.04",2023-04-09 08:47:48.484373
PRINCESS,0.5,VS2,K,VG,"1,105.34",2023-04-08 08:47:48.484373
PRINCESS,0.33,VVS1,E,EX,"1,104.84",2023-04-07 08:47:48.484373
PRINCESS,0.51,VS2,K,EX,"1,100.70",2023-04-06 08:47:48.484373
PRINCESS,0.5,VVS2,K,VG,"1,100.26",2023-04-05 08:47:48.484373
PRINCESS,0.4,VS1,H,EX,"1,099.26",2023-04-04 08:47:48.484373
PRINCESS,0.51,VVS1,L,EX,"1,096.51",2023-04-03 08:47:48.484373
PRINCESS,0.51,VS1,K,VG,"1,096.26",2023-04-02 08:47:48.484373
PRINCESS,0.5,SI1,J,EX,"1,094.53",2023-04-01 08:47:48.484373
PRINCESS,0.5,VS1,L,VG,"1,092.67",2023-03-31 08:47:48.484373
PRINCESS,0.49,SI1,L,VG,"1,090.74",2023-03-30 08:47:48.484373
PRINCESS,0.52,VS1,L,EX,"1,087.64",2023-03-29 08:47:48.484373
PRINCESS,0.3,SI1,F,EX,815.59,2023-03-28 08:47:48.484373
PRINCESS,0.3,VS1,H,EX,815.15,2023-03-27 08:47:48.484373
PRINCESS,0.36,VS1,I,EX,809.54,2023-03-26 08:47:48.484373
PRINCESS,0.33,VS1,I,EX,807.58,2023-03-25 08:47:48.484373
PRINCESS,0.3,VVS1,I,EX,804.49,2023-03-24 08:47:48.484373
PRINCESS,0.33,VS1,H,EX,802.63,2023-03-23 08:47:48.484373
PRINCESS,0.3,SI1,H,VG,794.37,2023-03-22 08:47:48.484373
PRINCESS,0.3,VS1,J,EX,764.93,2023-03-21 08:47:48.484373
PRINCESS,0.31,VS2,J,EX,759.22,2023-03-20 08:47:48.484373
PRINCESS,0.31,VVS2,J,EX,757.14,2023-03-19 08:47:48.484373
PRINCESS,0.31,VS2,J,EX,754.5,2023-03-18 08:47:48.484373
PRINCESS,0.3,VS1,J,EX,753.77,2023-03-17 08:47:48.484373
PRINCESS,0.38,VS1,K,EX,750.97,2023-03-16 08:47:48.484373
PRINCESS,0.3,VVS2,J,VG,749.7,2023-03-15 08:47:48.484373
PRINCESS,0.33,VS1,J,EX,746.81,2023-03-14 08:47:48.484373
PRINCESS,0.3,VS2,E,EX,982.48,2023-03-13 08:47:48.484373
PRINCESS,0.31,VS1,D,EX,982.4,2023-03-12 08:47:48.484373
PRINCESS,0.3,VVS2,D,EX,981.47,2023-03-11 08:47:48.484373
PRINCESS,0.32,VS2,D,EX,980,2023-03-10 08:47:48.484373
PRINCESS,0.31,VS1,E,EX,979.34,2023-03-09 08:47:48.484373
PRINCESS,0.3,VS1,F,EX,978.37,2023-03-08 08:47:48.484373
PRINCESS,0.32,VS2,E,EX,977.83,2023-03-07 08:47:48.484373
PRINCESS,0.4,SI2,F,EX,977.53,2023-03-06 08:47:48.484373
PRINCESS,0.3,VS2,D,EX,976.85,2023-03-05 08:47:48.484373
PRINCESS,0.34,VVS1,H,EX,976.47,2023-03-04 08:47:48.484373
PRINCESS,0.31,VVS2,E,EX,975.06,2023-03-03 08:47:48.484373
PRINCESS,0.35,VS2,F,EX,973.91,2023-03-02 08:47:48.484373
PRINCESS,0.3,VS1,F,EX,973.36,2023-03-01 08:47:48.484373
PRINCESS,0.32,VS1,F,EX,972.97,2023-02-28 08:47:48.484373
PRINCESS,0.31,VS1,E,EX,928.47,2023-02-27 08:47:48.484373
PRINCESS,0.3,VS1,E,EX,927.73,2023-02-26 08:47:48.484373
PRINCESS,0.31,VS2,E,EX,926.91,2023-02-25 08:47:48.484373
PRINCESS,0.51,VS2,M,EX,926.9,2023-02-24 08:47:48.484373
PRINCESS,0.32,VS2,D,EX,926.46,2023-02-23 08:47:48.484373
PRINCESS,0.36,SI2,D,EX,926.36,2023-02-22 08:47:48.484373
PRINCESS,0.4,VS2,J,EX,926.19,2023-02-21 08:47:48.484373
PRINCESS,0.3,VS2,F,EX,926.15,2023-02-20 08:47:48.484373
PRINCESS,0.3,VS1,F,EX,925.63,2023-02-19 08:47:48.484373
PRINCESS,0.3,VS1,F,VG,925.17,2023-02-18 08:47:48.484373
PRINCESS,0.3,VVS2,E,EX,924.6,2023-02-17 08:47:48.484373
PRINCESS,0.31,VS1,D,EX,923.72,2023-02-16 08:47:48.484373
PRINCESS,0.3,VS1,F,EX,923.62,2023-02-15 08:47:48.484373
PRINCESS,0.31,VS2,E,EX,923.23,2023-02-14 08:47:48.484373
PRINCESS,0.5,VS2,K,EX,"1,055.41",2023-02-13 08:47:48.484373
PRINCESS,0.4,VS2,I,VG,"1,055.32",2023-02-12 08:47:48.484373
PRINCESS,0.4,SI1,E,VG,"1,053.92",2023-02-11 08:47:48.484373
PRINCESS,0.5,VS2,K,GD,"1,052.87",2023-02-10 08:47:48.484373
PRINCESS,0.4,SI1,F,VG,"1,051.28",2023-02-09 08:47:48.484373
PRINCESS,0.5,SI2,K,VG,"1,049.51",2023-02-08 08:47:48.484373
PRINCESS,0.3,VVS2,D,EX,"1,048.85",2023-02-07 08:47:48.484373
PRINCESS,0.5,VS2,K,EX,"1,047.80",2023-02-06 08:47:48.484373
PRINCESS,0.5,VS1,M,VG,"1,045.23",2023-02-05 08:47:48.484373
PRINCESS,0.31,VS1,D,EX,"1,043.17",2023-02-04 08:47:48.484373
PRINCESS,0.41,SI1,I,EX,"1,042.07",2023-02-03 08:47:48.484373
PRINCESS,0.33,VVS2,E,EX,"1,041.82",2023-02-02 08:47:48.484373
PRINCESS,0.32,VVS2,E,EX,"1,041.04",2023-02-01 08:47:48.484373
PRINCESS,0.3,VVS1,E,EX,"1,038.25",2023-01-31 08:47:48.484373
PRINCESS,0.5,VS2,L,EX,"1,037.43",2023-01-30 08:47:48.484373
PRINCESS,0.32,VVS1,E,EX,"1,069.70",2023-01-29 08:47:48.484373
PRINCESS,0.3,VVS1,D,EX,"1,069.67",2023-01-28 08:47:48.484373
PRINCESS,0.5,SI1,K,EX,"1,069.46",2023-01-27 08:47:48.484373
PRINCESS,0.37,VS1,G,EX,"1,067.76",2023-01-26 08:47:48.484373
PRINCESS,0.4,VS2,I,VG,"1,067.44",2023-01-25 08:47:48.484373
PRINCESS,0.4,VVS1,I,EX,"1,067.40",2023-01-24 08:47:48.484373
PRINCESS,0.41,SI1,F,VG,"1,066.25",2023-01-23 08:47:48.484373
PRINCESS,0.4,SI1,E,VG,"1,066.12",2023-01-22 08:47:48.484373
PRINCESS,0.5,SI1,J,VG,"1,065.06",2023-01-21 08:47:48.484373
PRINCESS,0.31,VVS1,D,EX,"1,063.62",2023-01-20 08:47:48.484373
PRINCESS,0.3,VVS1,D,EX,"1,062.00",2023-01-19 08:47:48.484373
PRINCESS,0.3,VVS1,E,EX,"1,060.00",2023-01-18 08:47:48.484373
PRINCESS,0.51,VS1,L,EX,"1,057.44",2023-01-17 08:47:48.484373
PRINCESS,0.33,VVS1,F,EX,"1,056.32",2023-01-16 08:47:48.484373
PRINCESS,0.31,VS1,E,EX,960.43,2023-01-15 08:47:48.484373
PRINCESS,0.5,VS1,L,EX,959.65,2023-01-14 08:47:48.484373
PRINCESS,0.3,VVS2,D,EX,959.62,2023-01-13 08:47:48.484373
PRINCESS,0.3,VS2,D,EX,958.65,2023-01-12 08:47:48.484373
PRINCESS,0.3,VS1,D,EX,958.57,2023-01-11 08:47:48.484373
PRINCESS,0.31,VS1,E,EX,956.74,2023-01-10 08:47:48.484373
PRINCESS,0.32,VS2,E,EX,955.64,2023-01-09 08:47:48.484373
PRINCESS,0.31,VS1,F,EX,954.65,2023-01-08 08:47:48.484373
PRINCESS,0.3,VS2,G,EX,954.02,2023-01-07 08:47:48.484373
PRINCESS,0.3,VS1,D,EX,952.99,2023-01-06 08:47:48.484373
PRINCESS,0.34,VS2,H,EX,952.28,2023-01-05 08:47:48.484373
PRINCESS,0.33,VVS1,F,EX,952.03,2023-01-04 08:47:48.484373
PRINCESS,0.3,VS1,E,EX,952.01,2023-01-03 08:47:48.484373
PRINCESS,0.34,VVS2,H,EX,951.15,2023-01-02 08:47:48.484373
PRINCESS,0.5,SI2,J,VG,"1,020.11",2023-01-01 08:47:48.484373
PRINCESS,0.3,VVS2,D,EX,"1,018.39",2022-12-31 08:47:48.484373
PRINCESS,0.31,VVS1,E,EX,"1,016.52",2022-12-30 08:47:48.484373
PRINCESS,0.31,VS1,D,EX,"1,016.45",2022-12-29 08:47:48.484373
PRINCESS,0.37,VS2,E,EX,"1,015.23",2022-12-28 08:47:48.484373
PRINCESS,0.5,VS1,K,GD,"1,014.13",2022-12-27 08:47:48.484373
PRINCESS,0.33,VVS2,F,EX,"1,013.41",2022-12-26 08:47:48.484373
PRINCESS,0.31,VS1,F,EX,"1,013.39",2022-12-25 08:47:48.484373
PRINCESS,0.43,VS2,J,EX,"1,012.43",2022-12-24 08:47:48.484373
PRINCESS,0.5,SI2,K,EX,"1,012.33",2022-12-23 08:47:48.484373
PRINCESS,0.33,VS1,D,EX,"1,012.26",2022-12-22 08:47:48.484373
PRINCESS,0.34,VS1,F,EX,"1,010.91",2022-12-21 08:47:48.484373
PRINCESS,0.33,VVS2,E,EX,"1,010.59",2022-12-20 08:47:48.484373
OVAL,0.7,SI1,I,EX,"2,243.55",2024-07-11 08:47:06.355063
OVAL,0.72,SI1,J,EX,"2,243.22",2024-07-10 08:47:06.355063
OVAL,0.81,VS2,FANCY,EX,"2,242.06",2024-07-09 08:47:06.355063
OVAL,1.02,VVS2,W-X,EX,"2,241.07",2024-07-08 08:47:06.355063
OVAL,0.9,SI1,L,EX,"2,240.77",2024-07-07 08:47:06.355063
OVAL,0.7,SI2,F,EX,"2,240.16",2024-07-06 08:47:06.355063
OVAL,1.0,SI2,K,VG,"2,239.27",2024-07-05 08:47:06.355063
OVAL,1.0,SI2,I,EX,"2,237.86",2024-07-04 08:47:06.355063
OVAL,1.0,SI2,U-V,EX,"2,237.73",2024-07-03 08:47:06.355063
OVAL,0.59,VS1,G,EX,"2,237.49",2024-07-02 08:47:06.355063
OVAL,1.02,SI1,L,EX,"2,237.16",2024-07-01 08:47:06.355063
OVAL,0.77,SI1,J,EX,"2,236.75",2024-06-30 08:47:06.355063
OVAL,0.61,VVS1,E,EX,"2,232.76",2024-06-29 08:47:06.355063
OVAL,0.53,VS1,D,EX,"2,232.52",2024-06-28 08:47:06.355063
OVAL,0.52,IF,D,EX,"2,374.47",2024-06-27 08:47:06.355063
OVAL,1.0,VS2,N,EX,"2,371.14",2024-06-26 08:47:06.355063
OVAL,1.01,SI1,E,VG,"2,371.01",2024-06-25 08:47:06.355063
OVAL,0.7,SI2,H,EX,"2,368.35",2024-06-24 08:47:06.355063
OVAL,1.29,SI2,M,EX,"2,367.85",2024-06-23 08:47:06.355063
OVAL,1.01,SI2,G,GD,"2,366.59",2024-06-22 08:47:06.355063
OVAL,1.0,SI2,L,EX,"2,366.05",2024-06-21 08:47:06.355063
OVAL,0.65,VS1,H,VG,"2,364.87",2024-06-20 08:47:06.355063
OVAL,0.9,SI1,D,VG,"2,364.86",2024-06-19 08:47:06.355063
OVAL,0.7,SI1,I,EX,"2,363.37",2024-06-18 08:47:06.355063
OVAL,0.8,SI2,J,EX,"2,362.08",2024-06-17 08:47:06.355063
OVAL,1.0,SI2,L,EX,"2,361.00",2024-06-16 08:47:06.355063
OVAL,0.7,SI1,I,GD,"2,358.80",2024-06-15 08:47:06.355063
OVAL,0.8,SI1,J,EX,"2,358.48",2024-06-14 08:47:06.355063
OVAL,0.75,SI2,J,EX,"2,355.76",2024-06-13 08:47:06.355063
OVAL,0.53,VVS1,E,EX,"2,262.98",2024-06-12 08:47:06.355063
OVAL,0.7,SI1,I,EX,"2,259.45",2024-06-11 08:47:06.355063
OVAL,0.7,SI2,I,EX,"2,259.29",2024-06-10 08:47:06.355063
OVAL,0.55,VVS2,F,EX,"2,259.15",2024-06-09 08:47:06.355063
OVAL,0.67,VS2,E,EX,"2,257.32",2024-06-08 08:47:06.355063
OVAL,1.0,SI1,N,EX,"2,256.01",2024-06-07 08:47:06.355063
OVAL,0.59,VS2,D,EX,"2,255.71",2024-06-06 08:47:06.355063
OVAL,0.72,VS2,J,EX,"2,253.06",2024-06-05 08:47:06.355063
OVAL,0.65,VS1,G,EX,"2,250.86",2024-06-04 08:47:06.355063
OVAL,0.7,SI2,I,EX,"2,248.78",2024-06-03 08:47:06.355063
OVAL,0.7,SI1,J,EX,"2,247.53",2024-06-02 08:47:06.355063
OVAL,0.59,VVS1,G,EX,"2,246.26",2024-06-01 08:47:06.355063
OVAL,0.96,SI2,J,EX,"2,244.39",2024-05-31 08:47:06.355063
OVAL,0.56,VS1,F,EX,"2,244.08",2024-05-30 08:47:06.355063
OVAL,0.71,SI1,FANCY,EX,"2,243.65",2024-05-29 08:47:06.355063
OVAL,0.59,VVS1,E,EX,"2,149.05",2024-05-28 08:47:06.355063
OVAL,0.53,VS1,F,EX,"2,146.49",2024-05-27 08:47:06.355063
OVAL,1.0,SI2,L,EX,"2,145.16",2024-05-26 08:47:06.355063
OVAL,0.6,VS2,D,EX,"2,144.12",2024-05-25 08:47:06.355063
OVAL,0.59,VVS2,E,EX,"2,143.77",2024-05-24 08:47:06.355063
OVAL,0.66,VS2,G,VG,"2,142.72",2024-05-23 08:47:06.355063
OVAL,0.81,SI2,H,EX,"2,142.21",2024-05-22 08:47:06.355063
OVAL,1.0,SI2,D,VG,"2,141.10",2024-05-21 08:47:06.355063
OVAL,0.72,SI1,FANCY,EX,"2,140.92",2024-05-20 08:47:06.355063
OVAL,0.59,VS2,E,EX,"2,140.33",2024-05-19 08:47:06.355063
OVAL,0.83,SI2,K,EX,"2,139.78",2024-05-18 08:47:06.355063
OVAL,0.65,VS2,F,VG,"2,138.39",2024-05-17 08:47:06.355063
OVAL,0.66,IF,FANCY,EX,"2,136.25",2024-05-16 08:47:06.355063
OVAL,0.7,SI2,E,EX,"2,133.88",2024-05-15 08:47:06.355063
OVAL,0.59,VS1,G,EX,"2,132.05",2024-05-14 08:47:06.355063
OVAL,0.66,SI1,F,EX,"2,306.50",2024-05-13 08:47:06.355063
OVAL,0.59,VVS1,E,EX,"2,305.73",2024-05-12 08:47:06.355063
OVAL,0.7,VS2,I,GD,"2,305.57",2024-05-11 08:47:06.355063
OVAL,0.5,VVS1,D,EX,"2,304.84",2024-05-10 08:47:06.355063
OVAL,0.7,VVS2,G,VG,"2,303.33",2024-05-09 08:47:06.355063
OVAL,0.51,VVS1,D,EX,"2,299.95",2024-05-08 08:47:06.355063
OVAL,1.01,SI2,L,EX,"2,299.64",2024-05-07 08:47:06.355063
OVAL,0.96,SI1,L,EX,"2,299.43",2024-05-06 08:47:06.355063
OVAL,0.59,VVS2,E,EX,"2,296.46",2024-05-05 08:47:06.355063
OVAL,0.51,VVS1,D,EX,"2,294.60",2024-05-04 08:47:06.355063
OVAL,1.02,SI1,M,,"2,294.48",2024-05-03 08:47:06.355063
OVAL,1.0,SI2,L,EX,"2,294.47",2024-05-02 08:47:06.355063
OVAL,0.7,VS2,I,EX,"2,292.32",2024-05-01 08:47:06.355063
